co_ppm,so2_ppm,temperature_c,humidity_pct,device_health,hour,near_school,near_clinic,risk_class
19.52,18.87,43.44,85.24,1,0,1,0,high
4.53,8.44,35.07,81.62,1,10,0,0,low
5.24,6.43,43.74,58.49,0,14,1,0,medium
3.58,5.08,25.32,70.46,1,6,0,0,low
32.43,8.46,28.66,77.23,1,0,0,0,medium
3.18,2.41,37.26,65.18,1,15,1,0,low
17.51,11.76,42.39,81.46,1,9,1,0,high
27.31,12.77,23.81,38.51,1,21,1,0,high
9.91,4.3,38.46,28.3,1,17,0,0,low
12.04,1.57,27.3,52.06,1,22,1,1,medium
21.9,4.52,28.57,76.7,1,6,1,0,medium
16.43,4.84,33.56,84.75,1,11,1,0,medium
19.39,25.49,31.37,23.29,1,11,0,0,high
7.04,15.98,22.37,70.8,1,1,1,0,medium
9.57,7.43,23.69,51.55,1,1,0,0,low
10.83,9.75,30.73,84.21,0,0,0,0,medium
9.79,9.33,22.09,72.39,1,2,1,0,medium
8.03,9.21,20.64,72.34,1,0,1,0,medium
11.68,3.1,22.93,92.36,1,15,1,1,medium
6.04,8.51,41.29,33.87,1,20,0,0,medium
9.21,3.97,42.58,50.81,1,23,0,1,medium
11.78,6.99,31.25,30.27,1,3,0,1,medium
5.44,5.84,32.33,20.9,1,15,1,0,medium
8.45,11.45,33.71,85.56,1,8,0,1,medium
3.2,8.14,32.46,36.64,1,0,0,0,low
39.67,4.43,40.44,85.72,0,4,0,0,high
0.93,2.79,32.49,86.78,1,9,1,0,low
33.19,4.97,38.32,53.15,1,12,1,0,high
10.64,10.71,32.07,43.87,1,13,0,0,medium
12.44,3.37,43.66,42.81,0,23,1,0,medium
15.22,2.54,26.32,94.9,1,23,1,0,medium
14.32,8.64,26.79,49.02,1,1,0,1,medium
11.69,3.81,41.56,46.81,1,11,1,0,medium
20.37,0.73,21.78,28.39,1,5,0,0,medium
5.89,13.56,34.49,43.47,1,17,0,0,medium
16.64,7.16,20.49,23.26,0,21,1,0,high
31.35,11.62,24.47,87.5,1,16,0,0,high
8.71,4.6,31.52,39.99,0,22,1,0,low
13.11,6.98,37.04,26.9,1,11,1,0,medium
14.99,10.25,33.25,80.36,1,17,1,0,high
10.98,0.9,39.47,86.81,1,20,1,0,medium
13.37,8.07,25.98,61.76,1,15,0,0,medium
14.53,9.58,42.24,28.26,1,9,0,0,medium
20.91,1.58,31.77,35.45,1,7,0,1,medium
8.96,1.35,39.99,79.45,1,4,0,1,medium
24.59,9.18,42.43,43.75,1,16,0,0,high
6.08,10.26,44.53,38.24,1,18,1,0,high
5.65,5.08,30.65,33.4,1,11,1,0,medium
5.75,3.91,21.29,34.55,1,14,0,0,low
6.07,7.19,24.17,76.46,1,8,0,0,low
19.73,4.81,36.5,62.13,1,6,0,1,medium
20.45,6.93,20.86,54.58,1,8,0,0,medium
4.99,8.32,35.36,74.15,1,3,1,0,medium
13.53,3.42,28.96,80.45,1,16,0,0,low
15.44,9.51,40.75,93.06,1,6,1,0,high
10.47,11.71,41.22,51.37,1,2,0,0,high
11.38,15.58,31.96,60.87,1,19,0,1,high
13.79,8.87,20.66,73.13,1,19,0,0,medium
19.74,8.8,38.47,93.06,1,16,0,0,medium
13.32,1.96,21.25,94.16,1,5,0,1,medium
11.99,20.55,29.84,27.64,1,8,0,0,high
1.94,2.2,31.66,87.25,1,1,0,0,low
7.49,9.63,33.07,34.05,1,15,0,0,low
6.62,13.08,26.27,25.07,1,22,0,0,medium
10.85,25.19,42.03,75.19,1,15,0,1,high
12.22,1.89,37.15,25.83,1,20,0,0,low
7.68,10.58,21.74,20.79,1,3,0,0,medium
1.45,4.18,32.09,56.15,1,4,0,0,low
6.16,2.57,31.96,50.58,1,5,0,0,low
42.38,21.28,31.53,43.94,1,13,0,0,high
39.64,22.68,25.58,87.55,1,7,0,0,high
21.64,15.8,36.59,26.5,1,2,0,0,high
31.69,5.2,22.48,91.81,0,4,0,0,medium
9.35,13.5,33.11,53.53,1,0,1,0,medium
16.59,16.85,44.96,40.97,1,15,0,0,high
19.05,4.64,31.06,85.49,1,18,0,1,medium
16.09,9.69,38.94,55.91,1,23,0,1,high
18.87,7.27,23.82,55.41,1,17,1,1,high
5.11,5.9,35.66,77.74,1,22,0,0,low
39.96,20.53,30.72,61.86,1,9,0,0,high
26.67,3.09,34.62,27.01,1,18,0,0,medium
3.49,2.92,34.24,67.51,1,7,0,0,low
17.77,9.08,30.4,80.21,1,11,0,0,medium
10.99,3.12,30.27,73.27,1,13,1,1,medium
35.26,8.18,34.81,63.63,1,11,0,0,high
8.55,16.23,28.73,69.76,1,2,0,0,medium
12.4,14.74,30.87,36.24,1,8,0,0,medium
8.02,6.78,35.4,61.6,1,16,1,1,medium
20.0,9.63,23.09,56.43,1,0,0,0,medium
44.89,3.54,41.56,50.51,1,15,0,0,high
51.06,3.96,31.46,46.14,1,15,0,0,medium
19.06,4.96,35.45,33.04,0,11,0,1,medium
16.4,7.4,37.09,65.23,1,0,1,0,medium
4.99,4.37,20.52,36.28,1,16,0,0,low
18.63,6.02,32.26,53.98,1,16,0,0,medium
4.47,3.93,43.29,23.37,1,20,0,0,medium
14.29,12.94,27.38,74.07,1,9,0,0,medium
9.19,3.39,29.0,65.9,1,7,1,0,low
0.78,4.0,41.16,27.66,1,18,0,0,low
3.26,5.84,22.26,39.6,1,10,0,0,low
13.99,8.15,25.33,82.83,1,3,0,0,medium
7.27,5.15,25.77,53.34,1,6,0,0,low
5.91,5.74,35.18,74.91,1,0,0,0,low
10.41,13.57,31.83,42.3,1,23,0,0,medium
25.56,3.87,35.96,57.18,1,3,1,0,medium
15.95,8.85,31.98,62.67,1,20,0,0,medium
25.21,0.98,25.12,67.93,1,23,1,0,medium
4.91,5.42,38.34,58.84,1,15,1,0,medium
36.84,1.62,35.48,66.25,1,16,0,0,medium
31.93,17.81,41.36,84.35,1,7,1,0,high
5.77,6.33,32.3,59.32,1,9,1,0,medium
9.46,5.01,27.66,23.13,1,1,1,1,high
7.86,6.04,42.77,74.19,1,7,0,0,medium
28.08,9.1,32.69,77.5,1,19,0,0,medium
6.93,4.93,43.61,54.06,0,19,1,0,medium
4.69,12.77,34.48,93.52,1,19,0,1,medium
9.52,7.21,25.66,72.47,0,22,1,0,medium
2.32,12.55,24.97,90.4,1,6,0,1,medium
7.75,15.86,36.74,39.03,1,15,1,0,medium
13.68,2.15,26.32,88.18,1,8,1,0,medium
3.86,7.55,36.38,40.26,1,14,1,0,medium
30.23,1.17,40.82,37.33,1,15,0,1,high
17.49,14.45,35.69,88.7,1,14,1,1,high
3.66,3.13,40.12,68.51,1,5,0,0,low
6.28,0.92,38.3,33.91,1,20,0,0,low
25.31,13.33,40.88,55.21,1,14,1,0,high
5.09,3.6,42.25,21.73,1,10,1,0,medium
17.09,3.83,41.59,34.66,1,13,0,0,medium
1.84,4.93,27.78,26.65,1,17,1,0,low
13.26,0.76,24.58,36.41,1,14,0,0,low
11.17,3.38,34.73,55.9,0,23,0,1,medium
20.6,5.84,20.75,77.44,1,14,1,0,high
8.59,4.14,25.2,72.19,1,14,0,1,low
7.53,11.45,43.98,92.58,1,5,0,0,medium
13.91,5.19,21.8,92.92,0,15,0,0,medium
7.32,27.7,32.11,87.54,1,19,0,1,high
16.55,0.46,31.99,29.7,1,15,1,0,medium
13.48,5.93,23.03,56.44,1,10,0,0,medium
12.43,14.27,33.31,93.28,1,7,0,1,high
6.99,12.84,42.36,29.95,1,17,1,0,high
7.83,4.17,28.14,63.15,1,22,0,0,low
24.06,16.24,20.21,67.3,1,15,0,0,high
15.97,2.98,32.29,55.79,1,17,1,1,medium
24.77,1.1,21.0,58.74,1,4,0,0,medium
22.11,8.75,22.53,61.1,1,22,1,1,high
28.37,16.0,24.74,66.23,1,15,1,0,high
14.65,2.48,43.99,61.62,1,20,0,0,medium
1.53,13.34,31.59,76.41,1,12,1,0,medium
12.08,7.4,21.92,66.35,1,4,0,0,medium
13.68,3.71,32.68,57.03,0,1,0,0,low
4.43,13.42,43.66,37.43,1,4,1,0,high
8.74,13.42,25.94,54.59,1,9,0,0,medium
4.42,11.74,36.62,45.89,1,2,0,0,medium
2.13,6.8,27.63,53.65,1,4,0,0,low
4.24,5.28,42.34,79.16,1,11,0,1,medium
11.25,5.16,26.03,29.18,1,21,0,0,medium
29.1,12.12,27.5,68.29,1,1,0,1,high
15.43,7.4,39.81,32.07,1,0,0,0,medium
24.57,4.0,21.62,61.78,1,1,0,0,medium
8.9,2.01,43.13,24.01,1,1,0,0,medium
33.07,10.71,40.99,31.15,1,22,1,0,high
13.76,4.02,28.75,58.36,1,3,0,0,low
6.16,3.44,40.12,90.2,1,9,0,0,low
7.69,5.04,23.01,81.37,1,2,0,0,low
16.49,2.85,29.95,54.65,1,20,0,0,low
14.89,3.61,41.55,68.9,1,14,1,0,medium
24.24,5.39,23.94,52.56,1,2,0,0,medium
2.74,6.13,36.34,48.78,1,20,1,0,medium
29.45,3.84,34.28,26.77,1,23,0,1,medium
7.74,22.14,31.46,86.39,1,10,1,0,high
11.16,2.39,41.23,51.57,1,23,0,0,medium
17.59,8.24,43.9,57.45,1,19,1,0,high
27.78,5.52,34.48,80.32,1,8,0,1,high
34.73,5.46,35.51,61.08,1,2,1,0,high
1.25,8.47,34.44,38.34,1,13,1,0,medium
5.59,17.15,30.56,34.69,1,6,0,0,medium
30.62,7.32,22.2,69.73,1,7,0,0,medium
12.5,9.73,36.11,43.75,1,6,1,0,medium
10.87,1.75,26.48,48.35,1,21,0,0,low
36.45,4.09,32.07,57.73,1,6,0,0,medium
7.28,9.04,27.54,46.51,1,3,0,0,low
13.38,2.62,37.67,32.69,1,14,0,1,medium
14.82,6.6,38.72,35.8,1,14,0,0,medium
1.32,12.03,36.36,84.11,1,19,0,0,medium
10.9,6.21,24.46,53.74,1,20,0,0,medium
3.44,26.54,39.95,71.5,1,16,0,1,high
17.91,18.52,43.88,65.57,1,17,0,0,high
10.18,2.04,44.87,42.88,1,8,0,0,medium
13.05,7.35,26.89,53.31,1,4,0,1,medium
16.73,11.84,29.9,37.85,1,3,0,0,medium
3.02,8.99,32.73,46.98,1,1,0,1,medium
3.35,1.92,25.22,61.52,1,5,0,0,low
9.47,5.57,33.33,78.66,1,8,0,0,low
19.9,12.53,25.19,54.62,1,17,0,0,medium
2.77,6.32,44.83,63.5,1,10,1,1,high
3.73,10.29,35.43,43.38,1,23,0,1,medium
27.9,7.11,20.16,32.52,1,17,1,1,high
5.54,22.16,39.84,88.82,1,22,1,0,high
16.46,5.72,20.09,31.76,1,18,1,0,medium
8.31,7.84,27.72,57.67,1,17,0,0,low
14.04,4.11,22.43,42.15,1,12,0,0,low
17.71,4.3,39.78,59.41,1,17,1,0,medium
2.96,2.48,24.99,75.27,1,3,1,0,low
17.51,12.99,22.79,73.79,1,20,1,1,high
4.84,7.87,41.97,22.28,1,4,0,0,medium
11.67,10.05,23.58,47.89,1,1,0,0,medium
5.02,4.55,42.23,60.05,1,23,0,0,low
23.0,4.5,22.54,35.18,0,13,0,0,medium
12.99,2.89,27.42,59.86,1,10,1,0,medium
20.92,6.43,25.73,63.4,1,9,0,0,medium
17.7,23.85,44.09,54.42,1,3,0,1,high
31.52,19.54,44.22,61.66,1,2,0,0,high
15.91,20.05,40.26,76.47,1,18,1,0,high
6.61,5.59,29.93,70.23,1,12,1,0,medium
5.51,0.86,44.77,80.79,1,14,0,0,low
7.63,7.07,38.01,90.48,1,15,0,0,medium
15.05,11.8,22.48,44.3,1,10,0,0,medium
5.26,2.3,40.74,23.92,1,4,0,0,medium
6.71,9.39,34.17,71.17,1,17,0,0,low
14.31,4.26,23.01,66.25,1,8,0,0,low
1.07,7.57,24.0,86.98,1,6,0,0,low
9.86,13.12,26.65,30.04,1,22,1,0,medium
5.95,8.08,23.43,25.6,1,5,0,0,low
10.19,0.75,29.41,44.7,0,5,0,0,low
5.57,0.89,33.19,47.47,1,19,0,0,low
10.08,11.93,33.01,34.2,1,12,1,0,high
16.9,4.46,23.32,73.65,1,1,0,0,low
20.16,21.09,39.95,44.03,1,13,0,1,emergency
44.61,8.11,26.09,37.42,1,13,1,0,high
15.92,25.41,23.41,58.33,1,21,0,0,high
3.25,6.75,29.04,85.02,1,9,0,1,medium
22.36,22.83,40.19,23.78,1,19,1,0,emergency
9.13,8.88,28.6,43.28,1,1,0,0,low
11.95,3.2,43.83,59.02,1,7,0,0,medium
9.67,2.36,42.28,39.11,1,8,1,0,medium
10.03,2.22,25.8,55.97,1,12,0,0,low
11.52,8.46,32.85,39.15,1,13,0,0,medium
3.86,1.81,23.5,40.08,1,4,1,0,low
12.5,24.28,40.33,32.79,1,10,1,0,high
4.21,12.84,35.94,80.32,1,15,1,0,medium
4.69,14.22,43.61,45.75,1,22,0,0,medium
7.67,4.25,28.51,89.96,0,2,0,0,low
21.56,0.67,26.06,58.73,1,8,0,0,medium
18.61,9.45,40.82,74.08,1,11,1,0,high
17.06,16.67,31.92,41.84,1,15,1,1,high
12.28,10.37,40.03,77.27,1,13,0,0,high
3.84,19.34,30.97,37.6,1,20,1,0,medium
26.1,2.29,21.92,63.61,1,3,0,0,medium
35.44,7.03,37.01,92.24,1,12,1,0,high
5.7,15.82,40.52,39.3,1,1,0,1,high
5.28,4.9,22.2,46.45,1,23,0,0,low
6.93,7.73,38.39,46.7,0,9,0,0,medium
13.09,4.16,35.38,93.66,0,11,1,0,medium
4.71,5.04,33.05,21.45,1,20,0,0,medium
15.37,6.84,32.61,42.0,1,5,0,0,medium
9.79,2.73,32.58,35.51,1,12,0,0,low
28.91,14.47,24.79,67.29,1,13,0,0,high
10.84,1.99,29.69,69.75,1,6,0,1,medium
23.19,9.39,27.74,44.78,1,1,0,1,high
22.05,5.92,37.56,47.86,1,22,0,0,medium
6.73,13.49,43.25,74.69,1,10,0,0,medium
2.56,5.37,33.59,84.33,1,3,0,0,low
12.67,3.72,28.33,44.74,1,6,0,0,low
3.74,11.49,27.79,91.71,1,1,0,0,medium
13.28,15.49,37.8,70.65,1,12,0,0,medium
17.13,1.29,37.94,49.55,1,6,0,1,medium
35.52,7.39,28.07,70.02,1,20,1,0,high
10.39,11.7,27.78,53.7,1,22,0,0,medium
25.28,1.53,44.67,48.28,1,23,0,0,medium
7.03,4.27,35.59,91.82,1,5,0,0,low
40.04,33.98,21.17,83.81,1,12,0,0,high
19.5,3.03,42.79,24.23,1,12,0,0,medium
12.85,4.65,22.8,37.38,1,22,0,0,low
6.15,4.28,40.36,37.56,1,13,0,0,low
23.75,12.05,24.95,32.97,1,6,1,1,high
37.47,2.58,23.84,33.67,1,20,1,0,high
5.83,3.27,34.16,48.74,0,13,1,0,low
2.8,4.89,20.47,70.28,1,18,0,1,low
35.07,6.05,39.92,78.96,1,5,1,1,emergency
14.84,11.17,31.34,74.27,0,18,0,0,medium
10.39,2.4,33.51,90.82,1,1,0,0,low
9.06,8.71,34.12,34.44,1,3,0,1,medium
37.89,4.65,34.83,79.23,1,7,0,0,medium
26.59,1.68,32.67,72.68,1,22,1,0,medium
7.71,2.35,35.41,51.3,1,6,0,0,low
24.1,5.21,39.87,20.44,1,1,0,0,high
32.68,4.66,35.6,67.17,0,17,0,0,medium
7.84,6.34,35.36,31.06,1,11,0,0,low
1.5,11.43,34.77,62.92,1,2,0,0,medium
10.44,25.86,40.39,90.31,1,4,0,0,high
6.49,3.87,38.84,44.7,1,12,0,1,medium
12.51,6.7,42.06,26.15,1,10,0,1,high
39.63,4.87,41.13,48.9,1,8,0,0,high
6.38,16.37,25.14,36.64,1,13,1,0,medium
15.82,8.15,39.49,50.71,1,9,1,0,high
28.89,1.57,20.59,68.19,1,1,1,0,medium
11.13,8.68,30.04,81.76,1,4,1,0,medium
8.84,7.71,24.06,55.64,1,21,0,0,low
13.71,7.54,40.3,89.61,1,0,0,0,medium
16.36,1.62,34.58,39.89,0,1,0,0,low
11.0,2.88,36.07,80.77,1,15,0,0,low
29.74,6.77,24.64,70.67,0,8,0,0,medium
11.88,2.28,34.8,29.13,0,9,0,0,low
10.44,13.41,28.59,83.17,1,3,0,1,high
23.35,2.9,35.63,32.77,1,7,1,0,medium
0.64,4.37,32.83,62.97,1,18,0,0,low
9.25,22.03,34.67,65.43,1,13,0,0,medium
8.41,4.28,40.18,51.29,1,21,0,0,low
9.95,4.5,38.06,39.44,0,0,0,0,low
3.02,2.79,26.35,25.56,1,4,0,1,low
3.73,6.31,44.07,54.08,1,23,0,0,medium
11.9,1.17,32.4,89.62,1,11,0,0,low
21.65,4.68,30.51,44.2,1,17,0,1,medium
21.7,2.68,25.9,76.42,1,19,1,0,medium
28.09,8.56,41.57,26.5,1,14,0,0,high
9.2,7.5,41.3,33.64,1,17,0,0,medium
5.77,12.54,22.02,27.89,1,14,1,0,medium
33.64,1.08,38.63,68.18,1,19,0,0,medium
17.26,10.56,27.59,70.55,1,17,0,0,medium
3.99,21.75,42.03,94.35,1,20,0,1,high
29.32,4.99,27.42,43.52,1,15,0,0,medium
13.07,5.64,33.82,57.73,0,22,0,1,medium
12.4,9.77,20.61,29.68,1,12,0,0,medium
8.84,14.45,44.91,91.82,1,1,0,0,medium
18.25,12.12,26.17,21.81,1,11,0,1,high
24.61,12.26,20.9,94.38,1,10,0,0,high
8.1,4.93,31.35,34.21,1,8,1,0,low
3.65,2.9,34.53,88.44,0,18,0,0,low
5.64,4.61,30.67,84.16,1,23,0,0,low
3.11,3.27,23.27,65.81,1,15,0,0,low
27.02,6.89,30.15,87.73,1,21,0,0,medium
11.7,19.91,37.18,52.83,1,7,0,1,high
22.21,6.13,34.42,68.83,0,20,0,0,medium
17.85,2.02,37.19,94.46,1,21,0,1,medium
8.89,11.07,28.21,65.47,1,14,0,0,medium
5.48,7.72,26.71,83.09,1,6,0,1,medium
3.85,1.48,41.34,86.86,1,8,1,0,medium
11.84,6.83,29.06,48.12,1,12,1,0,medium
30.91,9.68,42.43,84.34,1,18,0,0,high
10.27,9.31,23.1,67.56,1,12,0,1,medium
15.66,27.9,31.16,33.54,1,5,0,0,high
6.93,4.89,26.49,55.09,1,21,0,0,low
24.17,2.7,37.27,28.36,1,22,1,0,medium
41.5,1.46,43.16,24.2,1,5,1,1,emergency
15.26,16.92,37.74,87.96,1,14,1,0,high
16.46,4.23,32.81,69.29,1,15,0,0,low
13.54,15.6,37.74,51.54,0,9,1,0,high
13.36,1.13,44.85,41.33,1,12,1,0,medium
3.2,33.55,25.87,78.76,0,19,0,0,medium
38.6,5.86,44.31,54.95,1,7,0,0,high
5.0,6.98,22.3,53.92,1,7,1,0,medium
0.91,7.49,34.27,69.91,1,18,0,0,low
9.62,9.68,40.4,54.16,1,19,0,0,medium
12.85,7.69,38.94,43.24,1,18,0,0,medium
16.99,4.69,22.79,26.61,1,6,0,0,low
8.86,10.65,43.36,47.01,1,2,0,0,medium
16.33,3.81,32.37,55.33,1,12,0,0,low
5.27,3.6,40.42,74.74,1,20,0,0,low
3.55,2.18,39.23,66.75,1,14,0,0,low
35.37,4.1,36.76,69.49,1,12,1,0,high
8.64,12.4,31.01,86.69,1,4,1,0,medium
14.83,6.63,37.06,29.39,1,12,0,0,medium
9.39,5.23,41.68,67.63,1,12,1,1,high
23.16,2.21,41.59,71.77,1,18,0,0,medium
12.56,28.2,20.31,41.37,1,17,0,0,high
4.68,3.14,31.62,70.3,1,17,0,0,low
21.89,13.98,29.19,25.49,1,12,0,0,high
10.56,13.9,25.8,36.65,1,1,0,0,medium
40.76,9.16,36.53,81.12,1,10,0,0,high
11.5,2.78,21.36,87.27,1,21,0,1,medium
10.62,10.52,24.93,89.55,1,23,0,0,medium
5.04,3.87,20.14,73.21,1,8,0,1,low
10.84,5.64,40.62,25.7,1,13,1,0,high
11.22,1.71,40.52,72.84,1,5,1,0,medium
5.96,2.4,29.03,37.85,1,22,1,1,medium
4.73,9.68,22.83,22.22,1,15,1,0,medium
8.74,4.04,44.03,29.82,1,5,1,0,medium
6.83,1.07,24.88,72.81,1,17,0,0,low
23.69,1.97,31.66,53.96,1,0,1,1,high
2.01,7.6,41.67,29.27,1,22,0,0,medium
4.11,3.97,29.07,69.0,1,21,1,0,low
14.59,2.82,21.28,71.05,1,12,0,0,low
7.32,5.83,24.44,27.82,1,15,1,0,medium
12.35,6.82,38.37,20.52,1,5,0,1,high
12.76,12.54,27.67,59.56,1,9,1,0,high
17.23,4.75,32.79,62.69,1,22,0,0,low
11.65,3.5,42.23,29.41,1,5,0,0,medium
3.85,2.86,35.92,38.11,1,14,1,1,medium
12.83,12.06,27.65,50.92,1,23,0,0,medium
8.37,5.16,35.43,64.91,1,16,1,1,medium
16.41,1.67,36.36,56.49,1,5,0,0,low
8.95,4.15,40.07,91.89,0,7,0,1,medium
16.53,6.6,29.53,89.71,1,12,1,0,medium
7.86,3.02,30.93,76.69,1,7,1,0,low
16.42,4.43,29.4,31.69,1,19,0,1,medium
26.42,17.14,23.64,91.49,1,1,0,0,high
8.1,3.99,39.2,60.23,1,11,0,1,medium
9.43,15.03,35.83,88.46,1,11,0,1,medium
11.18,2.37,29.91,49.55,1,16,0,0,low
2.86,11.92,35.3,77.78,1,19,0,0,medium
2.71,6.08,26.49,56.22,1,3,1,0,medium
7.23,4.43,42.45,72.45,1,1,0,1,medium
10.27,3.9,43.48,28.84,1,3,1,0,medium
30.24,10.32,33.65,68.35,1,23,0,0,high
24.13,6.0,39.3,28.77,1,19,0,0,high
4.31,13.09,32.37,74.37,1,15,1,0,medium
28.87,25.09,41.35,84.68,1,21,0,0,high
4.36,13.69,39.48,50.83,1,17,0,1,high
5.48,4.95,31.93,49.67,1,7,0,0,low
14.64,21.93,33.9,58.32,1,3,0,0,high
13.31,8.99,32.44,88.22,1,3,0,0,medium
25.37,9.73,34.85,88.94,1,14,0,1,high
10.92,4.3,30.46,37.32,1,4,0,0,low
15.56,1.44,35.59,63.97,1,20,0,0,low
21.8,10.1,33.15,35.32,1,5,0,0,high
16.01,13.46,36.3,93.78,1,7,0,0,medium
6.84,2.93,24.08,61.43,1,1,0,1,low
16.02,6.51,43.3,51.58,1,16,0,0,medium
5.87,3.69,28.77,82.72,1,23,0,0,low
17.81,20.42,40.44,61.0,1,23,1,0,high
22.53,19.53,34.79,53.6,1,0,0,0,high
16.55,3.69,27.98,23.1,1,5,1,0,medium
3.83,23.53,39.56,88.19,1,10,0,0,high
18.87,11.48,20.18,64.35,1,14,0,1,high
6.66,9.77,42.26,78.94,0,4,1,0,medium
10.22,8.3,35.97,58.24,1,3,0,1,medium
8.05,10.68,38.22,49.04,1,22,0,0,medium
19.25,3.52,32.98,89.97,1,12,0,0,low
2.83,2.83,32.55,82.83,1,11,0,0,low
4.98,2.22,32.45,52.33,1,15,1,0,low
27.92,4.5,25.81,64.98,1,7,1,0,medium
9.83,9.1,26.44,33.63,0,13,0,0,low
30.79,1.54,30.16,60.01,1,4,0,0,medium
19.8,3.91,42.71,32.1,1,9,0,0,medium
5.25,1.49,31.15,63.31,1,10,0,0,low
4.35,4.3,40.21,60.94,1,9,0,0,low
6.33,13.57,35.2,21.14,1,18,0,0,medium
11.95,6.05,44.54,30.43,1,7,0,0,medium
2.41,3.57,25.96,29.71,1,20,0,0,low
6.21,4.33,43.05,21.98,1,4,0,0,medium
3.77,3.43,40.32,46.08,1,1,0,0,low
2.51,7.26,42.91,80.14,1,22,0,0,medium
23.87,2.35,40.59,45.56,1,13,0,0,medium
32.23,5.33,27.95,51.13,1,20,1,0,high
9.12,5.78,38.04,24.55,1,13,0,0,medium
10.2,5.94,32.52,88.98,1,14,0,0,medium
24.21,9.49,27.06,65.04,1,4,0,1,high
2.89,8.55,22.91,60.92,1,3,0,1,medium
3.48,4.19,44.81,72.35,1,16,0,0,low
46.71,5.19,36.82,82.71,1,1,1,0,high
16.86,18.34,35.12,21.98,1,1,0,0,high
4.58,2.61,30.74,26.9,0,9,0,0,low
22.05,1.33,34.48,33.71,1,23,0,1,medium
5.04,1.04,44.87,65.0,1,14,0,0,low
10.23,20.63,20.43,60.74,1,18,0,0,high
9.97,2.37,25.46,27.08,1,0,0,0,low
17.39,6.76,40.5,64.18,1,16,0,1,high
4.98,0.82,34.21,27.7,1,7,1,0,low
7.28,2.49,20.26,36.26,1,1,0,0,low
2.63,8.29,26.91,76.5,1,11,0,0,low
9.93,3.79,32.89,92.76,1,0,1,0,low
13.12,2.72,29.35,30.96,1,8,0,1,medium
19.27,6.61,22.57,64.79,1,0,0,0,medium
12.89,16.51,28.54,77.14,1,7,0,0,medium
22.06,4.11,29.79,35.48,1,10,0,1,medium
1.85,11.94,24.08,43.76,1,19,1,1,high
1.28,3.26,29.18,78.12,1,17,0,0,low
6.38,12.36,32.15,28.9,1,10,0,1,medium
4.45,8.02,34.13,20.14,1,21,0,0,medium
10.54,2.43,41.37,49.22,1,6,0,0,medium
10.35,6.34,42.29,63.9,1,3,1,1,high
30.7,2.5,44.67,46.78,1,6,0,0,medium
3.19,9.55,34.49,65.18,1,7,0,0,low
9.58,0.88,24.07,66.91,1,12,0,0,low
11.88,6.97,21.83,20.86,1,16,0,0,medium
2.57,3.83,35.99,91.18,1,20,1,0,low
17.06,3.74,36.1,62.33,0,15,0,0,low
48.53,1.64,23.67,27.08,1,21,1,0,high
14.18,4.07,41.01,42.98,1,7,1,0,medium
1.15,8.21,36.34,21.73,1,10,0,0,medium
7.26,9.94,32.52,58.74,1,17,0,0,low
14.73,7.4,39.12,33.0,1,9,0,0,medium
9.57,2.83,36.08,32.61,1,15,0,0,low
29.09,9.83,27.03,52.4,1,4,0,1,high
18.18,12.09,29.82,42.68,1,14,1,0,high
4.44,2.82,21.78,48.82,1,3,0,0,low
5.7,17.02,28.34,31.44,0,12,0,0,medium
15.22,8.62,36.85,23.3,1,12,1,0,high
18.25,7.49,23.26,64.62,1,16,0,1,medium
11.8,10.84,26.44,31.27,1,7,1,0,high
18.08,8.27,34.04,36.63,1,1,1,0,medium
22.56,0.9,43.61,71.86,1,10,1,0,high
18.57,7.27,22.6,37.46,1,8,0,0,medium
12.59,4.82,35.59,77.48,1,10,0,1,medium
24.47,6.23,28.24,69.37,1,0,0,0,medium
3.51,4.66,38.89,78.61,1,8,0,0,low
5.03,9.82,28.0,45.84,1,4,0,0,low
13.79,11.7,41.9,73.74,1,16,0,1,high
6.66,4.04,20.59,58.44,1,14,1,0,low
8.57,11.47,27.02,49.72,1,22,1,0,medium
1.18,6.81,25.83,27.32,1,13,0,0,low
4.73,12.23,30.54,64.32,1,16,0,0,medium
8.01,4.62,38.48,24.26,1,3,0,0,medium
26.56,5.19,25.61,61.39,1,13,1,1,high
1.76,10.04,24.2,57.02,1,6,0,0,medium
5.65,6.26,23.76,87.96,1,22,1,1,medium
3.28,6.2,29.11,46.15,1,22,0,0,low
10.55,11.73,41.29,35.84,1,21,1,0,high
4.27,20.99,38.74,64.08,0,14,0,0,high
5.04,7.97,44.65,88.73,1,7,0,0,medium
13.89,4.54,25.36,60.44,1,17,0,1,medium
22.35,10.94,23.97,43.79,1,14,0,1,high
1.91,13.2,34.6,25.6,1,15,1,0,medium
20.14,6.88,28.05,82.27,0,6,0,0,medium
18.99,8.4,25.71,50.92,1,16,0,0,medium
44.51,6.16,36.49,48.12,1,0,0,0,high
7.3,9.12,32.62,51.82,1,20,1,0,medium
18.52,1.76,40.69,51.85,1,21,1,0,medium
10.69,3.84,36.49,48.87,1,20,0,1,medium
6.09,10.58,26.4,59.58,1,5,0,0,medium
3.6,2.77,38.32,22.04,1,7,0,0,medium
13.48,8.61,38.6,89.88,1,12,0,0,medium
19.7,0.32,39.09,70.02,1,10,1,0,medium
1.68,4.27,44.13,42.93,1,1,1,0,medium
20.28,27.94,43.75,39.8,1,18,0,0,high
14.31,4.36,33.63,93.95,1,3,0,0,low
